PLANETARIUM,Place,3/7/05 (#4226),R6
GRAVY BOAT,Around the House,3/7/05 (#4226),BR
ALOE VERA LOTION,Thing,3/8/05 (#4227),T1
LITTLE BY LITTLE,Phrase,3/8/05 (#4227),T2
BLACK FOREST CHOCOLATE CAKE,On the Menu,3/8/05 (#4227),R1*
KEIFER &amp; DONALD SUTHERLAND,Family,3/8/05 (#4227),R2
YOU'RE MY GUARDIAN ANGEL HAIR PASTA,Before &amp; After,3/8/05 (#4227),R3
SPRING BREAK,Even,3/8/05 (#4227),T3
MINIATURE SCHNAUZER,Living Thing,3/8/05 (#4227),R4
VIOLIN,Thing,3/8/05 (#4227),BR
SINK OR SWIM,Phrase,3/9/05 (#4228),T1
JERK CHICKEN,On the Menu,3/9/05 (#4228),T2
TOO MANY FISH IN THE SEA,Title,3/9/05 (#4228),R1
PARENT-TEACHER &amp; WORD ASSOCIATION,Same Name,3/9/05 (#4228),R2
ANNUAL HULA FESTIVAL AND COMPETITION,Even,3/9/05 (#4228),R3*
LILY OF THE VALLEY,Living Thing,3/9/05 (#4228),T3
ACTRESS TERI HATCHER,Proper Name,3/9/05 (#4228),R4
FOGGED IN,Phrase,3/9/05 (#4228),BR
SNEAK A PEEK,Rhyme Time,3/10/05 (#4229),T1
CALCUTTA INDIA,On the Map,3/10/05 (#4229),T2
AMERICAN IDOL AUDITIONS,Show Biz,3/10/05 (#4229),R1
TEQUILA SUNRISE BY THE EAGLES,Song/Artis,3/10/05 (#4229),R2*
I CAN DO IT WITH ONE HAND TIED BEHIND MY BACK,Phrase,3/10/05 (#4229),R3
MOUNTED POLICEMAN,Occupation,3/10/05 (#4229),T3
NEW YORK STOCK EXCHANGE,Landmark,3/10/05 (#4229),R4
THE RANK AND FILE,People,3/10/05 (#4229),R5
KAYAKING,Fun &amp; Games,3/10/05 (#4229),BR
THE BLUE LAGOON,Title,3/11/05 (#4230),T1
BELLY FLOP,Fun &amp; Games,3/11/05 (#4230),T2
THE STARBUCKS ON THE CORNER,Place,3/11/05 (#4230),R1
PEOPLE WHO LIVE IN GLASS HOUSES<br/><i>(Shouldn't Throw Stones)</i,Next Line Please,3/11/05 (#4230),R2^
FOR QUALITY ASSURANCE YOUR CALL MAY BE MONITORED,Phrase,3/11/05 (#4230),R3
THE GOBI DESERT,On the Map,3/11/05 (#4230),T3
LICENSED DIETICIAN,Occupation,3/11/05 (#4230),R4
WIDE LOAD,Phrase,3/11/05 (#4230),BR
ON AN EVEN KEEL,Phrase,3/14/05 (#4231),T1
HAIL TO THE CHEIF,Title,3/14/05 (#4231),T2
A NEW TWO-PIECE BATHING SUIT,Thing,3/14/05 (#4231),R1*
CAPTAIN'S &amp; CHEESE LOG,Same Name,3/14/05 (#4231),R2
THE WORLD ACCORDING TO GARP BY JOHN IRVING,Title/Author,3/14/05 (#4231),R3
DOG GROOMER,Occupation,3/14/05 (#4231),T3
SPICY BROWN MUSTARD,Around the House,3/14/05 (#4231),R4
COURAGE,Thing,3/14/05 (#4231),BR
ALL HANDS ON DECK,Phrase,3/15/05 (#4232),T1
JUNK DRAWER,Around the House,3/15/05 (#4232),T2
IF YOU CAN'T STAND THE HEAT<br/><i>(Get Out of the Kitchen)</i,Next Line Please,3/15/05 (#4232),R1^
SWEET'N LOW EQUAL AND SPLENDA,Things,3/15/05 (#4232),R2
CATCH OF THE DAY BEFORE YESTERDAY,Before &amp; After,3/15/05 (#4232),R3
LANDLUBBERS,People,3/15/05 (#4232),T3
SINGER JIMMY BUFFET,Proper Name,3/15/05 (#4232),R4
WARM GARLIC BREAD,On the Menu,3/15/05 (#4232),R5
JUDGE JUDY,Title,3/15/05 (#4232),BR
A NAUTICAL MILE,Thing,3/16/05 (#4233),T1
TEXAS HOLD'EM,Fun &amp; Games,3/16/05 (#4233),T2
FRIED FISHERMAN'S PLATTER,On the Menu,3/16/05 (#4233),R1
LIVIN' LA VIDA LOCA BY RICKY MARTIN,Song/Artis,3/16/05 (#4233),R2*
NEW ENGLAND PATRIOTS WIN THIRD SUPER BOWL TITLE,Headline,3/16/05 (#4233),R3
METER READER,Rhyme Time,3/16/05 (#4233),T3
PASSING WITH FLYING COLORS,Phrase,3/16/05 (#4233),R4
RUBIES,Things,3/16/05 (#4233),BR
HORSESHOE CRABS,Living Things,3/17/05 (#4234),T1
PARADE MAGAZINE,Title,3/17/05 (#4234),T2
LUCK BY A LADY TONIGHT,Song Lyrics,3/17/05 (#4234),R1*
LIONEL &amp; NICOLE RICHIE,Family,3/17/05 (#4234),R2
MUTINY ON THE BOUNTY,Before &amp; After,3/17/05 (#4234),R3
KISS ME I'M IRISH,Phrase,3/17/05 (#4234),T3
COAST GUARD UNIFORM,Thing,3/17/05 (#4234),R4
TWIGS,Things,3/17/05 (#4234),BR
FIVE SIX PICK UP STICKS,Rhyme Time,3/18/05 (#4235),T1
SLOOP JOHN B,Title,3/18/05 (#4235),T2
A PENNY FOR YOUR THOUGHTS,Phrase,3/18/05 (#4235),R1
PORTABLE DIGITAL MUSIC PLAYER,Thing,3/18/05 (#4235),R2*
BASKETBALL SUPERSTAR SHAQUILLE O'NEILL,Proper Name,3/18/05 (#4235),R3
CASUAL FRIDAYS,Events,3/18/05 (#4235),T3
SLICED BEEF BRISKET,On the Menu,3/18/05 (#4235),R4
NATURE DOCUMENTARY,Show Biz,3/18/05 (#4235),R5
VIM AND VIGOR,Phrase,3/18/05 (#4235),BR
CALGON TAKE ME AWAY,Slogan,3/21/05 (#4236),T1
PEACH TREE,Living Thing,3/21/05 (#4236),T2
HISTORIC MARITIME MUSEUM,Place,3/21/05 (#4236),R1*
CONDOLEEZZA RICE KRISPIES TREATS,Before &amp; After,3/21/05 (#4236),R2
AN OUNCE OF PREVENTION IS WORTH A POUND OF CURE,Phrase,3/21/05 (#4236),R3
CRAYOLA CRAYONS,Around the House,3/21/05 (#4236),T3
RED-BLOODED AMERICAN MALE,Person,3/21/05 (#4236),R4
HONEYCOMB,Thing,3/21/05 (#4236),BR
ROBE &amp; SLIPPERS,Around the House,3/22/05 (#4237),T1
MOOD LIGHTING,Thing,3/22/05 (#4237),T2
THE PICTURE OF HEALTH,Phrase,3/22/05 (#4237),R1
AMATEUR WILDLIFE PHOTOGRAPHER,Person,3/22/05 (#4237),R2*
BOWLING LEAGUE OF WOMEN VOTERS,Before &amp; After,3/22/05 (#4237),R3
CELEBRITY ROAST,Show Biz,3/22/05 (#4237),T3
ASIAN CHICKEN SALAD,On the Menu,3/22/05 (#4237),R4
BLIMP,Thing,3/22/05 (#4237),BR
SIT BACK AND RELAX,Phrase,3/23/05 (#4238),T1
KICK THE CAN,Fun &amp; Games,3/23/05 (#4238),T2
BLARNEY &amp; SHARON STONE,Same Name,3/23/05 (#4238),R1
SEASONAL BERRIES WITH WHIPPED CREAM,On the Menu,3/23/05 (#4238),R2
DEGREES FAHRENHEIT &amp; DEGREES CELSIUS,Things,3/23/05 (#4238),R3*
SARATOGA SPRINGS,On the Map,3/23/05 (#4238),T3
COMMUTER RAIL STATION,Place,3/23/05 (#4238),R4
SUBWAY,Place,3/23/05 (#4238),BR
SCHEDULED APPOINTMENT,Thing,3/24/05 (#4239),T1
DESKTOP COMPUTER,Around the House,3/24/05 (#4239),T2
SWIMMING WITH DOLPHINS,Fun &amp; Games,3/24/05 (#4239),R1*
AN APPLE A DAY KEEPS THE DOCTOR AWAY,Rhyme Time,3/24/05 (#4239),R2
TAKE OFF YOUR COAT AND STAY A WHILE,Phrase,3/24/05 (#4239),R3
SPIDER PLANT,Living Thing,3/24/05 (#4239),T3
THE CONSUMATE SHOWMAN,Person,3/24/05 (#4239),R4
A TOUGH COOKIE,Person,3/24/05 (#4239),BR
IN SEVENTH HEAVEN,Phrase,3/25/05 (#4240),T1
PETER COTTONTAIL,Fictional Character,3/25/05 (#4240),T2
GATHER 'ROUND THE GOOD STUFF<br/><i>(Pizza Hut)</i,Slogan,3/25/05 (#4240),R1^
LEMONADE STAND BY YOUR MAN,Before &amp; After,3/25/05 (#4240),R2
BRITAIN'S PRINCE CHARLES ANNOUNCES ENGAGEMENT,Even,3/25/05 (#4240),R3
ROOTIN' TOOTIN',Rhyme Time,3/25/05 (#4240),T3
SUPERINTENDENT OF SCHOOLS,Person,3/25/05 (#4240),R4
JUICY GOSSIP,Thing,3/25/05 (#4240),BR
A ROOM WITH A VIEW,Place,3/28/05 (#4241),T1
PINK CARNATIONS,Living Things,3/28/05 (#4241),T2
EXPECT THE UNEXPECTED,Phrase,3/28/05 (#4241),R1
PLYMOUTH ROCK PAPER SCISSORS,Before &amp; After,3/28/05 (#4241),R2
COCONUT SHRIMP WITH SWEET &amp; SOUR ORANGE SAUCE,On the Menu,3/28/05 (#4241),R3*
MARCH MADNESS,Fun &amp; Games,3/28/05 (#4241),T3
UNDERWATER PHOTOGRAPHY,Thing,3/28/05 (#4241),R4
WIPEOUT,Even,3/28/05 (#4241),BR
A NATURAL BLONDE,Person,3/29/05 (#4242),T1
HANG LOOSE,Phrase,3/29/05 (#4242),T2
LIGHTNING ROD STEWART,Before &amp; After,3/29/05 (#4242),R1
THE WORLDWIDE LEADER IN SPORTS<br/><i>(ESPN)</i,Slogan,3/29/05 (#4242),R2^
BIRDS OF A FEATHER FLOCK TOGETHER,Rhyme Time,3/29/05 (#4242),R3
ULTRAVIOLET RAYS,Things,3/29/05 (#4242),T3
PATENT ATTORNEY,Occupation,3/29/05 (#4242),R4
MUFFIN,On the Menu,3/29/05 (#4242),BR
THE BIG KAHUNA,Quotation,3/30/05 (#4243),T1
WAITING LIST,Thing,3/30/05 (#4243),T2
PAN-FRIED NOODLES WITH BEEF,On the Menu,3/30/05 (#4243),R1
NO MORE MR. NICE GUY,Phrase,3/30/05 (#4243),R2*
SHE'LL BE COMIN' 'ROUND THE MOUNTAIN DEW,Before &amp; After,3/30/05 (#4243),R3
ANCHORAGE ALASKA,On the Map,3/30/05 (#4243),T3
JACK RUSSELL TERRIER,Living Thing,3/30/05 (#4243),R4
BEACH BUMS,People,3/30/05 (#4243),BR
CATCH A WAVE,Title,3/31/05 (#4244),T1
FROZEN PEAS,Around the House,3/31/05 (#4244),T2
THE FOOT OF A VOLCANO,Place,3/31/05 (#4244),R1
CAPTAIN HOOK LINE AND SINKER,Before &amp; After,3/31/05 (#4244),R2
WHEN THE MOON HITS YOUR EYE LIKE A BIG PIZZA PIE<br/><i>(That's Amore)</i,Next Line Please,3/31/05 (#4244),R3^
CORAL NECKLACE,Thing,3/31/05 (#4244),T3
A TRIPLE THREAT,Phrase,3/31/05 (#4244),R4
TAIWAN,On the Map,3/31/05 (#4244),BR
TWIST AND SHOUT,Title,4/1/05 (#4245),T1
TALK RADIO,Show Biz,4/1/05 (#4245),T2
WHATEVER FLOATS YOUR BOAT,Rhyme Time,4/1/05 (#4245),R1*
A LONG-DISTANCE RELATIONSHIP,Thing,4/1/05 (#4245),R2
MICHAEL DOUGLAS &amp; CATHERINE ZETA-JONES,Husband &amp; Wife,4/1/05 (#4245),R3
BACON DOUBLE CHEESEBURGER,On the Menu,4/1/05 (#4245),T3
THE HOLLYWOOD SIGN,Landmark,4/1/05 (#4245),R4
GO FISH,Fun &amp; Games,4/1/05 (#4245),BR
CREATURE COMFORTS,Title,4/4/05 (#4246),T1
FAIRY GODMOTHER,Fictional Character,4/4/05 (#4246),T2
TABLE FOR TWO LEFT FEET,Before &amp; After,4/4/05 (#4246),R1
APPLYING MORE SUNBLOCK,Even,4/4/05 (#4246),R2*
STEAMY DAYTIME SOAP OPERAS,Show Biz,4/4/05 (#4246),R3
TWICE THE PRICE,Rhyme Time,4/4/05 (#4246),T3
A GAGGLE OF GEESE,Living Things,4/4/05 (#4246),R4
DALLAS &amp; DYNASTY,Classic TV,4/4/05 (#4246),R5
FUSE BOX,Around the House,4/4/05 (#4246),BR
LET'S MAKE A DEAL,Classic TV,4/5/05 (#4247),T1
ONLINE AUCTION,Even,4/5/05 (#4247),T2
THE BEST A MAN CAN GET<br/><i>(Gillette)</i,Slogan,4/5/05 (#4247),R1^
JUMBO LUMP CRABMEAT COCKTAIL,On the Menu,4/5/05 (#4247),R2
WHEN THE CAT'S AWAY THE MICE WILL PLAY GIN RUMMY,Before &amp; After,4/5/05 (#4247),R3
STATUS SYMBOL,Phrase,4/5/05 (#4247),T3
BROTHERS- &amp; SISTERS-IN-LAW,People,4/5/05 (#4247),R4
LOBBY BAR,Place,4/5/05 (#4247),BR
FASHIONABLY LATE,Title,4/6/05 (#4248),T1
DESIGNATED DRIVER,Person,4/6/05 (#4248),T2
EATIN' GOOD IN THE NEIGHBORHOOD<br/><i>(Applebee's)</i,Slogan,4/6/05 (#4248),R1^
COLDER TONIGHT WITH A CHANCE OF SNOW CONES,Before &amp; After,4/6/05 (#4248),R2
JOHN BELUSHI IN NATIONAL LAMPOON'S ANIMAL HOUSE,Show Biz,4/6/05 (#4248),R3
SEVEN-LAYER DIP,On the Menu,4/6/05 (#4248),T3
PIN THE TAIL ON THE DONKEY,Fun &amp; Games,4/6/05 (#4248),R4
HALF OF A GRAPEFRUIT,Thing,4/6/05 (#4248),R5
THE BEACH BOYS,Show Biz,4/6/05 (#4248),BR
ROCKY ROAD ICE CREAM,On the Menu,4/7/05 (#4249),T1
THE DEAD SEA,On the Map,4/7/05 (#4249),T2
AMERICAN ALLIGATOR,Living Thing,4/7/05 (#4249),R1
BUNGEE JUMPING TO CONCLUSIONS,Before &amp; After,4/7/05 (#4249),R2
MIDNIGHT SUN GIANT GLACIERS THE FORTY-NINTH STATE<br/><i>(Alaska)</i,Where Are We?,4/7/05 (#4249),R3^
SAFARI GUIDE,Occupation,4/7/05 (#4249),T3
MONEY DOESN'T GROW ON TREES,Phrase,4/7/05 (#4249),R4
THE LOST WORLD,Best Seller,4/7/05 (#4249),R5
TOUCH AND GO,Phrase,4/7/05 (#4249),BR
HOLLYWOOD WALK OF FAME,Landmark,4/8/05 (#4250),T1
BUSINESS TRAVELERS,People,4/8/05 (#4250),T2
LINGUINE WITH WHITE CLAM SAUCE,On the Menu,4/8/05 (#4250),R1*
JAMIE FOXX AS RAY CHARLES,Star &amp; Role,4/8/05 (#4250),R2
SOMEDAY MY PRINCE WILL COME,Quotation,4/8/05 (#4250),R3
APPLAUSE SIGN,Show Biz,4/8/05 (#4250),T3
BILLY BOB THORNTON,Proper Name,4/8/05 (#4250),R4
KNITTING NEEDLES,Things,4/8/05 (#4250),R5
WINDBREAKER,Thing,4/8/05 (#4250),BR
CRUNCH THE NUMBERS,Phrase,4/11/05 (#4251),T1
WILD DINGO,Living Thing,4/11/05 (#4251),T2
EXTRA VIRGIN OLIVE OIL,Thing,4/11/05 (#4251),R1*
REDHEADS WITH FRECKLES,People,4/11/05 (#4251),R2
PUT YOUR REPUTATION ON THE LINE DANCING,Before &amp; After,4/11/05 (#4251),R3
CHILDREN'S ASPIRIN,Around the House,4/11/05 (#4251),T3
PLAINCLOTHES DETECTIVE,Occupation,4/11/05 (#4251),R4
JUNGLE GYM,Fun &amp; Games,4/11/05 (#4251),BR
TAKE IT TO THE BANK,Phrase,4/12/05 (#4252),T1
FRIENDLY NEIGHBOR,Person,4/12/05 (#4252),T2
IMPROVING HOME IMPROVEMENT<br/><i>(Lowe's)</i,Slogan,4/12/05 (#4252),R1^
BERNIE &amp; FLEETWOOD MAC,Same Name,4/12/05 (#4252),R2
RAIN RAIN GO AWAY COME AGAIN SOME OTHER DAY,Rhyme Time,4/12/05 (#4252),R3
NANTUCKET,On the Map,4/12/05 (#4252),T3
BOTTOMLESS CUP OF COFFEE,On the Menu,4/12/05 (#4252),R4
WISHBONE,Thing,4/12/05 (#4252),BR
CHECKS AND BALANCES,Things,4/13/05 (#4253),T1
DADDY WARBUCKS,Fictional Character,4/13/05 (#4253),T2
EVERLASTING LOVE HANDLES,Before &amp; After,4/13/05 (#4253),R1
VENUS &amp; SERENA WILLIAMS,Family,4/13/05 (#4253),R2
A POCKET SPANISH-ENGLISH DICTIONARY,Thing,4/13/05 (#4253),R3*
TREE SURGEON,Occupation,4/13/05 (#4253),T3
PHILLIPS HEAD SCREWDRIVER,Around the House,4/13/05 (#4253),R4
THE OLDEST LIVING HUMAN,Person,4/13/05 (#4253),R5
TAFFY,Thing,4/13/05 (#4253),BR
FLIPPING A COIN,Even,4/14/05 (#4254),T1
DIRT DEVIL,Around the House,4/14/05 (#4254),T2
THE COUNT OF MONTE CRISTO,Fictional Character,4/14/05 (#4254),R1*
SETTING TONGUES WAGGING,Phrase,4/14/05 (#4254),R2
TWO-TIME ACADEMY AWARD WINNER HILARY SWANK,Show Biz,4/14/05 (#4254),R3
ROYAL PALM,Landmark,4/14/05 (#4254),T3
AUCKLAND NEW ZEALAND,On the Map,4/14/05 (#4254),R4
GRASS TENNIS COURT,Place,4/14/05 (#4254),R5
PIZZA JOINT,Place,4/14/05 (#4254),BR
IF I WERE A RICH MAN,Title,4/15/05 (#4255),T1
WALL CALENDAR,Around the House,4/15/05 (#4255),T2
THE POWER OF POSITIVE THINKING,Best Seller,4/15/05 (#4255),R1
TAXATION WITHOUT REPRESENTATION,Phrase,4/15/05 (#4255),R2
SIGNING YOURSELF UP FOR SAILING LESSONS,Fun &amp; Games,4/15/05 (#4255),R3*
PAY-PER-VIEW,Show Biz,4/15/05 (#4255),T3
WAREHOUSE CLUB STORE,Place,4/15/05 (#4255),R4
A STRING OF PEARLS,Thing,4/15/05 (#4255),R5
BAKE-OFF,Even,4/15/05 (#4255),BR
JUPITER &amp; SATURN,Things,4/18/05 (#4256),T1
PAID IN FULL,Phrase,4/18/05 (#4256),T2
PARTLY SUNNY DISPOSITION,Before &amp; After,4/18/05 (#4256),R1
EMERGENCY MEDICAL TECHNICIAN,Occupation,4/18/05 (#4256),R2
GRILLED CHICKEN SKEWERS WITH PEANUT SAUCE,On the Menu,4/18/05 (#4256),R3*
INSTANT COFFEE,Around the House,4/18/05 (#4256),T3
BACK IN THE SADDLE AGAIN,Title,4/18/05 (#4256),R4
BAZOOKA JOE,Fictional Character,4/18/05 (#4256),BR
SWISS ARMY KNIFE,Thing,4/19/05 (#4257),T1
RED-TAILED HAWK,Living Thing,4/19/05 (#4257),T2
SOOTHING BATH AND MASSAGE,Even,4/19/05 (#4257),R1*
GIRL SCOUT TROOP LEADER,Person,4/19/05 (#4257),R2
THE COMPLETE WORKS OF WILLIAM SHAKESPEARE,Best Seller,4/19/05 (#4257),R3
MOBILE ALABAMA,On the Map,4/19/05 (#4257),T3
AND THE CROWD GOES WILD,Phrase,4/19/05 (#4257),R4
FORTY WINKS,Phrase,4/19/05 (#4257),BR
SUNKEN TREASURE,Thing,4/20/05 (#4258),T1
THE BACHELORETTE,Title,4/20/05 (#4258),T2
DISHWASING LIQUID ASSETS,Before &amp; After,4/20/05 (#4258),R1
WE'LL LEAVE THE LIGHT ON FOR YOU<br/><i>(Motel 6)</i,Slogan,4/20/05 (#4258),R2^
GOING OVER NIAGRA FALLS IN A BARREL,Even,4/20/05 (#4258),R3
HIPPOPOTAMUS,Living Thing,4/20/05 (#4258),T3
SAVE ROOM FOR DESSERT,Phrase,4/20/05 (#4258),R4
AIR GAUGE,Thing,4/20/05 (#4258),BR
MASTER OF DISASTER,Rhyme Time,4/21/05 (#4259),T1
THE RIGHT STUFF,Thing,4/21/05 (#4259),T2
PLEASE DON'T FEED THE ANIMALS,Phrase,4/21/05 (#4259),R1
HISTORICAL &amp; HOURGLASS FIGURE,Same Name,4/21/05 (#4259),R2
WHITE-WATER RAFTING IN THE GRAND CANYON,Even,4/21/05 (#4259),R3*
BAKED SCALLOPS,On the Menu,4/21/05 (#4259),T3
FACTORY OUTLET MALL,Place,4/21/05 (#4259),R4
A CASE OF THE JITTERS,Thing,4/21/05 (#4259),R5
IN GOOD FAITH,Phrase,4/21/05 (#4259),BR
HOME ON THE RANGE,Title,4/22/05 (#4260),T1
BETTY CROCKER,Proper Name,4/22/05 (#4260),T2
A PRIDE OF LIONS,Living Things,4/22/05 (#4260),T1
EXTENDED FAMILY,People,4/22/05 (#4260),T2
THROW CAUTION TO THE WIND,Phrase,4/22/05 (#4260),R1*
A LEISURELY AFTERNOON SWIM,Even,4/22/05 (#4260),R2
PAINTINGS OF DOGS PLAYING POKER,Things,4/22/05 (#4260),R3
MILAN ITALY,On the Map,4/22/05 (#4260),T3
LIAR LIAR PANTS ON FIRE,Rhyme Time,4/22/05 (#4260),R4
LUBBOCK,On the Map,4/22/05 (#4260),BR
HOME ON THE RANGE,Title,4/25/05 (#4261),T1
BETTY CROCKER,Proper Name,4/25/05 (#4261),T2
A PIECE OF UNSOLICITED ADVICE,Thing,4/25/05 (#4261),R1
QUITTING TIME HEALS ALL WOUNDS,Phrase,4/25/05 (#4261),R2
DERBY DAY FRIED CHICKEN THE BLUEGRASS STATE<br/><i>(Kentucky)</i,Where Are We?,4/25/05 (#4261),R3^
KITCHEN GADGETS,Around the House,4/25/05 (#4261),T3
FROM SEA TO SHINING SEA,Song Lyrics,4/25/05 (#4261),R4
HEINZ KETCHUP,Around the House,4/25/05 (#4261),BR
ON THE ROAD AGAIN,Title,4/26/05 (#4262),T1
SOCCER MOMS,People,4/26/05 (#4262),T2
I HEAR YOU LOUD AND CLEAR,Phrase,4/26/05 (#4262),R1
A MAGICIAN NEVER REVEALS HIS SECRETS,Show Biz,4/26/05 (#4262),R2
SPICY OYSTER AND SAUSAGE JAMBALAYA,On the Menu,4/26/05 (#4262),R3*
IN LIKE FLYNN,Rhyme Time,4/26/05 (#4262),T3
DIGITAL VIDEO RECORDER,Thing,4/26/05 (#4262),T1
PRIVACY,Thing,4/26/05 (#4262),BR
WHOOPING CRANE,Living Thing,4/27/05 (#4263),T1
REGIS PHILBIN,Proper Name,4/27/05 (#4263),T2
SATURDAY NIGHT LIVE BAIT,Before &amp; After,4/27/05 (#4263),R1
AIN'T NO MOUNTAIN HIGH ENOUGH,Song Lyrics,4/27/05 (#4263),R2*
WASHINGTON APPLES &amp; IDAHO POTATOES,Things,4/27/05 (#4263),R3
PERSONAL DIARY,Around the House,4/27/05 (#4263),T3
THE FAR SIDE OF THE MOON,Place,4/27/05 (#4263),R4
GIVING BIRTH,Even,4/27/05 (#4263),BR
WALKING AND TALKING,Events,4/28/05 (#4264),T1
SPORTS PAGE,Thing,4/28/05 (#4264),T2
MANHATTAN CLAM CHOWDER,On the Menu,4/28/05 (#4264),R1*
WRITER'S &amp; H&amp;R BLOCK,Same Name,4/28/05 (#4264),R2
GARTH BROOKS DOMINATES THE DECADE'S MUSIC CHARTS,Show Biz,4/28/05 (#4264),R3
CASH OR CREDIT,Phrase,4/28/05 (#4264),T3
GEORGIA ON MY MIND,Title,4/28/05 (#4264),R4
TAKE FIVE,Phrase,4/28/05 (#4264),BR
MISSISSIPPI MUD PIE,On the Map,4/29/05 (#4265),T1
GRANT'S TOMB,Landmark,4/29/05 (#4265),T2
MORE BANG FOR YOUR BUCK,Phrase,4/29/05 (#4265),R1
OUTRIGGER CANOE RACE,Even,4/29/05 (#4265),R2*
I'M GOING TO KANSAS CITY KANSAS CITY HERE I COME,Song Lyrics,4/29/05 (#4265),R3
BUTTE MONTANA,On the Map,4/29/05 (#4265),T3
LAUNDRY STAIN REMOVER,Around the House,4/29/05 (#4265),R4
A BIG FAVOR,Thing,4/29/05 (#4265),BR
EAT YOUR VEGETABLES,Phrase,5/2/05 (#4266),T1
THE SIERRA CLUB,Proper Name,5/2/05 (#4266),T2
ANTI-WRINKLE CREAM SODA,Thing,5/2/05 (#4266),R1
FEATURE-LENGTH ANIMATED FILM,Show Biz,5/2/05 (#4266),R2
ASSORTED CHOCOLATES AND CARAMELS,Around the House,5/2/05 (#4266),R3
SLOTTED SPOON,Thing,5/2/05 (#4266),T3
GOLDIE HAWN &amp; KATE HUDSON,Family,5/2/05 (#4266),R4
TUGBOAT,Thing,5/2/05 (#4266),BR
MIXED BERRY COBBLER,On the Menu,5/3/05 (#4267),T1
WHERE'S WALDO?,Best Seller,5/3/05 (#4267),T2
TEA FOR TWO AND TWO FOR TEA,Song Lyrics,5/3/05 (#4267),R1*
REMOTE CONTROL TOP PANTYHOSE,Before &amp; After,5/3/05 (#4267),R2
NECESSITY IS THE MOTHER OF INVENTION,Quotation,5/3/05 (#4267),R3
HURRY UP AND WAIT,Phrase,5/3/05 (#4267),T3
RESTAURANT HOSTESS,Occupation,5/3/05 (#4267),R4
GRIZZLY CUB,Living Thing,5/3/05 (#4267),BR
LEADING BY EXAMPLE,Phrase,5/4/05 (#4268),T1
HEART-SMART,Rhyme Time,5/4/05 (#4268),T2
CHAPEL HILL NORTH CAROLINA,On the Map,5/4/05 (#4268),R1
KEEP YOU ELBOWS OFF THE TABLE SAW,Before &amp; After,5/4/05 (#4268),R2
RUGGEDLY BEAUTIFUL COASTLINE,Place,5/4/05 (#4268),R3*
BAKED ALASKA,On the Menu,5/4/05 (#4268),T3
MY GENERATION BY THE WHO,Song/Artis,5/4/05 (#4268),R4
GARY INDIANA,On the Map,5/4/05 (#4268),BR
KISS THE COOK,Phrase,5/5/05 (#4269),T1
AEROBIC EXERCISE,Fun &amp; Games,5/5/05 (#4269),T2
STOCK MARKET &amp; BABY BOOM,Same Name,5/5/05 (#4269),R1
WAVES LAPPING AT THE SHORE,Things,5/5/05 (#4269),R2*
WHAT TO EXPECT WHEN YOU'RE EXPECTING,Best Seller,5/5/05 (#4269),R3
CARPENTER ANTS,Living Things,5/5/05 (#4269),T3
VOLUNTEERING ONE'S TIME,Even,5/5/05 (#4269),R4
WORKBENCH,Around the House,5/5/05 (#4269),BR
TWICE AS NICE,Rhyme Time,5/6/05 (#4270),T1
LOTUS BLOSSOM,Living Thing,5/6/05 (#4270),T2
THE SPIRIT OF ALOHA,Thing,5/6/05 (#4270),R1*
SINGER &amp; SONGWRITER SHERYL CROW,Proper Name,5/6/05 (#4270),R2
THE APPLE DOESN'T FALL FAR FROM THE TREE,Phrase,5/6/05 (#4270),R3
MEZZANINE,Place,5/6/05 (#4270),T3
NON-STICK FRYING PAN,Around the House,5/6/05 (#4270),R4
KID STUFF,Phrase,5/6/05 (#4270),BR
I'M FROM MISSOURI,Phrase,5/9/05 (#4271),T1
A REAL GO-GETTER,Thing,5/9/05 (#4271),T2
WATERPROOF SUNSCREEN,Thing,5/9/05 (#4271),R1*
THE SOUTHERN HEMISPHERE,Place,5/9/05 (#4271),R2
LIGHTNING NEVER STRIKES TWICE-BAKED POTATOES,Before &amp; After,5/9/05 (#4271),R3
TOM SAWYER &amp; HUCK FINN,Fictional Characters,5/9/05 (#4271),T3
BEFORE THEY WERE STARS,Classic TV,5/9/05 (#4271),R4
BOOK FAIR,Even,5/9/05 (#4271),BR
DEWEY DEFEATS TRUMAN,Quotation,5/10/05 (#4272),T1
JAZZ LEGENDS,People,5/10/05 (#4272),T2
FINDERS KEEPERS LOSERS WEEPERS,Rhyme Time,5/10/05 (#4272),R1
ROYALS CAPTURE WORLD SERIES CROWN,The 80s,5/10/05 (#4272),R2
COOKIE MONSTER TRUCK RALLY,Before &amp; After,5/10/05 (#4272),R3
FORGET-ME-NOTS,Living Things,5/10/05 (#4272),T3
AUDIENCE PARTICIPATION,Show Biz,5/10/05 (#4272),R4
TV GUIDE,Title,5/10/05 (#4272),BR
PRIME STRIP STEAK,On the Menu,5/11/05 (#4273),T1
THE OREGON TRAIL,Landmark,5/11/05 (#4273),T2
OVERWHELMED WITH EXICTEMENT,Phrase,5/11/05 (#4273),R1
HARLEY-DAVIDSON MOTORCYCLE,Thing,5/11/05 (#4273),R2
FALLING ASLEEP TO THE SOUND OF THE OCEAN,Even,5/11/05 (#4273),R3*
SILVER POLISH,Around the House,5/11/05 (#4273),T3
